year,age_group,region,gender,have_tried_marijuana,education_level,income
1995,26-34,South,Female,False,PhD,Low
1995,26-34,South,Female,False,High School,Low
1995,26-34,South,Female,True,High School,High
1995,26-34,South,Female,False,High School,High
1995,26-34,South,Female,False,PhD,Medium
1995,26-34,South,Female,False,High School,Medium
1995,26-34,South,Female,False,Bachelor,Medium
1995,26-34,South,Female,False,Master,Medium
1995,26-34,South,Female,False,Bachelor,Medium
1995,26-34,South,Female,False,High School,Low
1995,26-34,South,Female,False,Master,High
1995,26-34,South,Female,True,High School,High
1995,26-34,South,Female,False,High School,Medium
1995,26-34,South,Female,False,Bachelor,High
1995,26-34,South,Female,False,High School,Low
1995,26-34,South,Female,True,Master,Low
1995,26-34,South,Female,False,PhD,Medium
1995,26-34,South,Female,False,Master,High
1995,26-34,South,Female,False,High School,High
1995,26-34,South,Female,True,PhD,Low
1995,26-34,South,Female,False,High School,Low
1995,26-34,South,Female,False,High School,Low
1995,26-34,South,Female,True,Master,Medium
1995,26-34,East,Male,False,Bachelor,Low
1995,26-34,East,Male,True,PhD,Low
1995,26-34,East,Male,False,PhD,Medium
1995,26-34,East,Male,False,Master,Low
1995,26-34,East,Male,False,Master,High
1995,26-34,East,Male,False,PhD,Medium
1995,26-34,East,Male,False,PhD,Medium
1995,26-34,East,Male,False,Bachelor,Medium
1995,26-34,East,Male,False,High School,Low
1995,26-34,East,Male,False,PhD,Medium
1995,26-34,East,Male,True,High School,Medium
1995,26-34,East,Male,True,Master,High
1995,26-34,East,Male,False,Master,Medium
1995,26-34,East,Male,True,Master,Low
1995,26-34,East,Male,False,Master,High
1995,26-34,East,Male,False,Master,Low
1995,26-34,East,Male,False,Bachelor,Low
1995,26-34,East,Male,False,Bachelor,Medium
1995,26-34,East,Male,False,Master,Medium
1995,26-34,East,Male,False,High School,Low
1995,26-34,East,Male,False,Bachelor,High
1995,26-34,East,Male,False,Master,Low
1995,26-34,East,Male,False,Master,Medium
1995,26-34,East,Male,True,Bachelor,Low
1995,26-34,East,Male,False,Bachelor,Low
1995,26-34,East,Male,False,Bachelor,Low
1995,26-34,East,Male,False,Master,Medium
1995,26-34,East,Male,True,PhD,Medium
1995,26-34,East,Male,False,High School,Low
1995,26-34,East,Male,True,Bachelor,Low
1995,26-34,East,Female,True,PhD,Medium
1995,26-34,East,Female,False,Master,Medium
1995,26-34,East,Female,False,Bachelor,Medium
1995,26-34,East,Female,False,PhD,High
1995,26-34,East,Female,False,High School,Medium
1995,26-34,East,Female,False,PhD,Low
1995,26-34,East,Female,False,High School,High
1995,26-34,East,Female,True,High School,Low
1995,26-34,East,Female,False,Master,Medium
1995,26-34,East,Female,True,High School,High
1995,26-34,East,Female,True,PhD,Low
1995,26-34,East,Female,False,High School,Medium
1995,26-34,East,Female,False,PhD,Low
1995,26-34,East,Female,False,PhD,High
1995,26-34,East,Female,True,PhD,Low
1995,26-34,East,Female,False,PhD,Medium
1995,26-34,East,Female,True,PhD,Medium
1995,26-34,East,Female,True,Master,Medium
1995,26-34,East,Female,False,PhD,Low
1995,26-34,East,Female,True,Bachelor,High
1995,26-34,East,Female,False,Bachelor,Medium
1995,26-34,East,Female,True,Bachelor,High
1995,26-34,East,Female,True,PhD,Medium
1995,26-34,East,Female,True,Bachelor,Low
1995,26-34,East,Female,False,Master,Medium
1995,26-34,East,Female,False,Master,Medium
1995,26-34,East,Female,False,PhD,Medium
1995,26-34,East,Female,False,PhD,Medium
1995,26-34,East,Female,False,PhD,Low
1995,26-34,East,Female,True,High School,Low
1995,26-34,West,Male,False,Bachelor,High
1995,26-34,West,Male,True,Bachelor,High
1995,26-34,West,Male,False,Bachelor,High
1995,26-34,West,Male,False,Master,Medium
1995,26-34,West,Male,False,PhD,Low
1995,26-34,West,Male,True,PhD,Medium
1995,26-34,West,Male,False,PhD,High
1995,26-34,West,Male,False,High School,Medium
1995,26-34,West,Male,False,Bachelor,Medium
1995,26-34,West,Male,False,High School,High
1995,26-34,West,Male,True,Bachelor,Medium
1995,26-34,West,Male,False,Bachelor,Medium
1995,26-34,West,Male,True,Bachelor,High
1995,26-34,West,Male,False,PhD,High
1995,26-34,West,Male,False,PhD,Medium
1995,26-34,West,Male,True,High School,High
1995,26-34,West,Male,False,High School,High
1995,26-34,West,Male,True,Bachelor,High
1995,26-34,West,Male,True,Bachelor,High
1995,26-34,West,Male,False,Bachelor,Medium
1995,26-34,West,Male,False,PhD,Medium
1995,26-34,West,Male,False,PhD,Medium
1995,26-34,West,Male,False,High School,Medium
1995,26-34,West,Male,True,High School,Low
1995,26-34,West,Male,True,Bachelor,Low
1995,26-34,West,Male,True,PhD,High
1995,26-34,West,Male,True,Bachelor,Low
1995,26-34,West,Male,False,Bachelor,Medium
1995,26-34,West,Male,False,Bachelor,Low
1995,26-34,West,Male,False,PhD,High
1995,26-34,West,Male,True,Master,Low
1995,26-34,West,Male,False,Bachelor,Low
1995,26-34,West,Male,False,High School,Low
1995,26-34,West,Male,True,Bachelor,Low
1995,26-34,West,Male,False,Bachelor,Low
1995,26-34,West,Female,False,PhD,High
1995,26-34,West,Female,False,High School,High
1995,26-34,West,Female,False,Master,Low
1995,26-34,West,Female,False,Master,Low
1995,26-34,West,Female,False,High School,Medium
1995,26-34,West,Female,False,Bachelor,High
1995,26-34,West,Female,False,Master,Low
1995,26-34,West,Female,True,PhD,High
1995,26-34,West,Female,False,PhD,Low
1995,26-34,West,Female,True,High School,High
1995,26-34,West,Female,False,PhD,Low
1995,26-34,West,Female,False,PhD,Medium
1995,26-34,West,Female,True,Master,Medium
1995,26-34,West,Female,True,Master,Low
1995,26-34,West,Female,False,PhD,High
1995,26-34,West,Female,False,Bachelor,Low
1995,26-34,West,Female,True,Master,High
1995,26-34,West,Female,False,Master,Medium
1995,26-34,West,Female,True,Bachelor,High
1995,35-49,North,Male,False,PhD,High
1995,35-49,North,Male,False,Master,Medium
1995,35-49,North,Male,True,PhD,High
1995,35-49,North,Male,True,Bachelor,Low
1995,35-49,North,Male,False,Master,Low
1995,35-49,North,Male,False,PhD,High
1995,35-49,North,Male,False,PhD,Low
1995,35-49,North,Male,False,Master,Low
1995,35-49,North,Male,True,PhD,Low
1995,35-49,North,Male,False,Master,Low
1995,35-49,North,Male,False,PhD,Low
1995,35-49,North,Male,False,PhD,Low
1995,35-49,North,Male,False,Master,High
1995,35-49,North,Male,True,High School,Low
1995,35-49,North,Male,True,Master,High
1995,35-49,North,Male,True,PhD,Low
1995,35-49,North,Male,False,High School,Low
1995,35-49,North,Male,True,PhD,Medium
1995,35-49,North,Male,False,Master,Medium
1995,35-49,North,Male,False,PhD,High
1995,35-49,North,Male,True,PhD,High
1995,35-49,North,Male,True,Master,High
1995,35-49,North,Male,True,Master,High
1995,35-49,North,Male,False,Master,Medium
1995,35-49,North,Male,True,High School,Low
1995,35-49,North,Male,False,Bachelor,Medium
1995,35-49,North,Male,False,PhD,Medium
1995,35-49,North,Male,False,Bachelor,High
1995,35-49,North,Male,False,PhD,Low
1995,35-49,North,Male,False,Master,Low
1995,35-49,North,Male,False,High School,Medium
1995,35-49,North,Male,True,Master,Medium
1995,35-49,North,Male,True,Master,Low
1995,35-49,North,Male,False,PhD,Medium
1995,35-49,North,Male,False,PhD,Medium
1995,35-49,North,Male,False,High School,Low
1995,35-49,North,Male,True,High School,Medium
1995,35-49,North,Male,True,Master,Medium
1995,35-49,North,Male,False,Master,Medium
1995,35-49,North,Male,True,Bachelor,Low
1995,35-49,North,Male,False,PhD,High
1995,35-49,North,Female,True,Bachelor,High
1995,35-49,North,Female,False,High School,Low
1995,35-49,North,Female,False,High School,High
1995,35-49,North,Female,False,Master,Medium
1995,35-49,North,Female,False,Master,High
1995,35-49,North,Female,True,High School,Medium
1995,35-49,North,Female,True,Master,High
1995,35-49,North,Female,True,High School,Low
1995,35-49,North,Female,False,Master,Medium
1995,35-49,North,Female,True,Bachelor,Low
1995,35-49,North,Female,False,PhD,Low
1995,35-49,North,Female,False,Master,Low
1995,35-49,North,Female,False,PhD,High
1995,35-49,North,Female,True,PhD,Medium
1995,35-49,North,Female,True,Bachelor,High
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,False,Master,High
1995,35-49,North,Female,True,Master,Medium
1995,35-49,North,Female,False,High School,Low
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,False,Bachelor,Medium
1995,35-49,North,Female,False,Bachelor,Medium
1995,35-49,North,Female,True,PhD,Low
1995,35-49,North,Female,False,Bachelor,Medium
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,True,High School,Low
1995,35-49,North,Female,False,PhD,High
1995,35-49,North,Female,False,PhD,High
1995,35-49,North,Female,False,Master,High
1995,35-49,North,Female,True,Bachelor,High
1995,35-49,North,Female,True,High School,Medium
1995,35-49,North,Female,False,PhD,High
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,True,PhD,Medium
1995,35-49,North,Female,False,Master,Medium
1995,35-49,North,Female,False,High School,Medium
1995,35-49,North,Female,True,High School,Medium
1995,35-49,North,Female,False,PhD,High
1995,35-49,North,Female,True,High School,Medium
1995,35-49,North,Female,False,Bachelor,Medium
1995,35-49,North,Female,False,PhD,Low
1995,35-49,North,Female,True,High School,Low
1995,35-49,North,Female,False,Master,High
1995,35-49,South,Male,False,Master,High
1995,35-49,South,Male,False,PhD,High
1995,35-49,South,Male,True,High School,High
1995,35-49,South,Male,True,Bachelor,High
1995,35-49,South,Male,False,Bachelor,Low
1995,35-49,South,Male,True,PhD,Medium
1995,35-49,South,Male,False,Bachelor,Medium
1995,35-49,South,Male,False,High School,High
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,False,Master,High
1995,35-49,South,Female,True,Bachelor,High
1995,35-49,South,Female,False,High School,Low
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,True,High School,Medium
1995,35-49,South,Female,True,Bachelor,Low
1995,35-49,South,Female,False,Master,Low
1995,35-49,South,Female,False,PhD,Low
1995,35-49,South,Female,False,Bachelor,Medium
1995,35-49,South,Female,False,Bachelor,Medium
1995,35-49,South,Female,False,PhD,High
1995,35-49,South,Female,False,Master,High
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,True,PhD,Medium
1995,35-49,South,Female,False,Master,Medium
1995,35-49,South,Female,False,High School,Low
1995,35-49,South,Female,False,Bachelor,Low
1995,35-49,South,Female,False,High School,High
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,True,Bachelor,High
1995,35-49,South,Female,False,High School,Low
1995,35-49,South,Female,False,PhD,Medium
1995,35-49,South,Female,True,High School,High
1995,35-49,South,Female,True,Master,Medium
1995,35-49,South,Female,False,Master,High
1995,35-49,South,Female,True,Bachelor,High
1995,35-49,South,Female,False,PhD,High
1995,35-49,South,Female,True,PhD,High
1995,35-49,South,Female,False,High School,Medium
1995,35-49,South,Female,True,Bachelor,Medium
1995,35-49,South,Female,False,High School,Low
1995,35-49,South,Female,False,Bachelor,Low
1995,35-49,South,Female,False,Bachelor,Low
1995,35-49,South,Female,True,Master,High
1995,35-49,South,Female,False,Bachelor,Low
1995,35-49,South,Female,False,PhD,Low
1995,35-49,South,Female,False,Master,High
1995,35-49,South,Female,True,High School,Low
1995,35-49,East,Male,False,High School,Medium
1995,35-49,East,Male,True,High School,Low
1995,35-49,East,Male,True,Bachelor,Medium
1995,35-49,East,Male,True,PhD,Low
1995,35-49,East,Male,True,Bachelor,Medium
1995,35-49,East,Male,False,Bachelor,High
1995,35-49,East,Male,False,High School,High
1995,35-49,East,Male,False,Bachelor,High
1995,35-49,East,Male,True,PhD,Medium
1995,35-49,East,Male,False,PhD,High
1995,35-49,East,Male,False,Bachelor,High
1995,35-49,East,Male,True,PhD,High
1995,35-49,East,Male,False,Master,Low
1995,35-49,East,Male,False,PhD,High
1995,35-49,East,Male,True,High School,Medium
1995,35-49,East,Male,False,Master,Medium
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,True,Bachelor,High
1995,35-49,East,Female,False,Master,High
1995,35-49,East,Female,False,PhD,High
1995,35-49,East,Female,False,High School,Low
1995,35-49,East,Female,True,Master,Low
1995,35-49,East,Female,False,PhD,Low
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,False,Bachelor,Medium
1995,35-49,East,Female,True,Bachelor,Low
1995,35-49,East,Female,True,Master,Low
1995,35-49,East,Female,False,PhD,Low
1995,35-49,East,Female,False,High School,Medium
1995,35-49,East,Female,False,Bachelor,Medium
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,True,Master,Medium
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,False,High School,Medium
1995,35-49,East,Female,False,Bachelor,High
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,False,Bachelor,Low
1995,35-49,East,Female,True,PhD,Medium
1995,35-49,East,Female,False,Bachelor,Low
1995,35-49,East,Female,True,High School,High
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,False,High School,High
1995,35-49,East,Female,False,Master,Medium
1995,35-49,East,Female,False,Bachelor,High
1995,35-49,East,Female,False,High School,High
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,False,High School,Low
1995,35-49,East,Female,True,PhD,High
1995,35-49,East,Female,False,Bachelor,High
1995,35-49,East,Female,False,Master,High
1995,35-49,East,Female,False,High School,Low
1995,35-49,East,Female,False,PhD,Medium
1995,35-49,East,Female,False,Bachelor,High
1995,35-49,East,Female,True,PhD,High
1995,35-49,East,Female,False,Master,Medium
1995,35-49,East,Female,True,High School,Low
1995,35-49,East,Female,True,PhD,High
1995,35-49,East,Female,True,Master,High
1995,35-49,East,Female,False,Master,Medium
1995,35-49,East,Female,False,High School,High
1995,35-49,East,Female,True,Bachelor,High
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,True,High School,Low
1995,35-49,East,Female,False,Bachelor,Medium
1995,35-49,East,Female,False,PhD,Low
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,False,Master,Medium
1995,35-49,East,Female,False,Master,Low
1995,35-49,East,Female,False,Bachelor,High
1995,35-49,East,Female,False,Master,High
1995,35-49,West,Male,False,PhD,Low
1995,35-49,West,Male,False,Bachelor,High
1995,35-49,West,Male,True,High School,High
1995,35-49,West,Male,False,High School,High
1995,35-49,West,Male,True,Bachelor,Medium
1995,35-49,West,Male,False,High School,High
1995,35-49,West,Male,False,PhD,Medium
1995,35-49,West,Male,False,High School,Low
1995,35-49,West,Male,True,Bachelor,Medium
1995,35-49,West,Male,False,High School,High
1995,35-49,West,Male,True,Master,High
1995,35-49,West,Male,False,PhD,Low
1995,35-49,West,Male,True,Bachelor,Low
1995,35-49,West,Male,False,PhD,Medium
1995,35-49,West,Male,False,PhD,High
1995,35-49,West,Male,False,Master,Medium
1995,35-49,West,Male,False,Bachelor,Low
1995,35-49,West,Male,False,Master,Low
1995,35-49,West,Male,False,High School,Low
1995,35-49,West,Male,False,Master,Low
1995,35-49,West,Male,False,High School,Low
1995,35-49,West,Male,False,High School,Low
1995,35-49,West,Male,False,High School,High
1995,35-49,West,Male,False,High School,Medium
1995,35-49,West,Male,False,PhD,Low
1995,35-49,West,Male,True,PhD,Low
1995,35-49,West,Male,True,Master,High
1995,35-49,West,Male,True,PhD,Medium
1995,35-49,West,Male,True,PhD,Medium
1995,35-49,West,Male,True,Master,High
1995,35-49,West,Male,False,High School,High
1995,35-49,West,Female,True,High School,Low
1995,35-49,West,Female,True,High School,Medium
1995,35-49,West,Female,False,High School,Medium
1995,35-49,West,Female,False,High School,Medium
1995,35-49,West,Female,False,PhD,High
1995,35-49,West,Female,False,PhD,Low
1995,35-49,West,Female,False,Bachelor,High
1995,35-49,West,Female,True,High School,Low
1995,35-49,West,Female,True,High School,Medium
1995,35-49,West,Female,False,Bachelor,High
1995,35-49,West,Female,False,Bachelor,Medium
1995,35-49,West,Female,True,High School,Low
1995,35-49,West,Female,True,PhD,Low
1995,35-49,West,Female,False,High School,Low
1995,35-49,West,Female,False,High School,Low
1995,35-49,West,Female,True,Master,High
1995,35-49,West,Female,False,Master,High
1995,35-49,West,Female,False,High School,High
1995,35-49,West,Female,True,High School,High
1995,35-49,West,Female,True,Bachelor,High
1995,35-49,West,Female,False,Master,Low
1995,35-49,West,Female,False,Master,Medium
1995,35-49,West,Female,True,High School,Low
1995,35-49,West,Female,False,PhD,High
1995,35-49,West,Female,False,PhD,Low
1995,35-49,West,Female,False,High School,Low
1995,35-49,West,Female,False,PhD,Low
1995,35-49,West,Female,False,PhD,Low
1995,35-49,West,Female,False,High School,Medium
1995,35-49,West,Female,False,Master,Medium
1995,50+,North,Male,True,Master,Medium
1995,50+,North,Male,False,High School,High
1995,50+,North,Male,True,Master,Low
1995,50+,North,Male,True,High School,Medium
1995,50+,North,Male,True,Master,High
1995,50+,North,Male,False,High School,High
1995,50+,North,Male,False,Bachelor,High
1995,50+,North,Male,True,High School,Low
1995,50+,North,Male,False,Bachelor,Medium
1995,50+,North,Female,False,High School,Low
1995,50+,North,Female,True,Bachelor,Low
1995,50+,North,Female,False,PhD,Medium
